# index, name, date, _pos
1885,9406015,,"array([-36.1577234 ,   2.26101223])"
1886,9708074,,"array([-35.17422621,   2.4963121 ])"
1887,9709065,,"array([-35.24492184,   2.31348067])"
1888,9206026,,"array([-35.24097538,   1.83991467])"
1889,9405113,,"array([-35.60119618,   1.98495769])"
1890,9501113,,"array([-35.56825811,   2.02923999])"
1891,9609086,,"array([-35.24536756,   1.98352408])"
1892,9701011,,"array([-35.59815544,   2.3264548 ])"
1893,9705160,,"array([-35.28865189,   2.15501402])"
1894,9708003,,"array([-35.14568392,   2.0997584 ])"
1895,9709002,,"array([-35.2038562 ,   2.02883201])"
1896,9710007,,"array([-35.18028449,   2.00887845])"
1897,9711128,,"array([-35.24668027,   2.04448997])"
1898,9712017,,"array([-35.27380043,   2.27302153])"
1899,9804011,,"array([-35.06608905,   2.11442754])"
1900,9201020,,"array([-35.67273683,   1.87809375])"
1901,9409117,,"array([-34.69975737,   1.33247201])"
1902,9609107,,"array([-35.67078845,   1.48802798])"
1903,9611024,,"array([-34.86990663,   1.50744422])"
1904,9611193,,"array([-34.76631336,   1.34919869])"
1905,9703010,,"array([-34.27535971,   1.15195092])"
1906,9811101,,"array([-35.28643986,   2.20905384])"
1907,9812161,,"array([-34.9608124 ,   2.11799576])"
1908,9811084,,"array([-34.72364536,   2.72565448])"
1909,9710120,,"array([-35.60428396,   2.90512196])"
1910,9711083,,"array([-35.48434889,   2.53236439])"
1911,9711099,,"array([-35.02173578,   2.5570466 ])"
1912,9801166,,"array([-35.57580028,   2.61662136])"
1913,9807140,,"array([-35.26718946,   2.48881768])"
1914,9812116,,"array([-34.82527343,   3.10543579])"
1915,9901032,,"array([-35.23312537,   2.548026  ])"
1916,9711130,,"array([-35.29965585,   2.27834218])"
1917,9701117,,"array([-35.23609264,   2.43985763])"
1918,9711127,,"array([-35.66170308,   2.18414361])"
1919,9805148,,"array([-35.63836975,   2.59593487])"
1920,9606136,,"array([-35.25594833,   2.45026915])"
1921,9607058,,"array([-35.72512043,   2.64194394])"
1922,9706089,,"array([-35.27746654,   2.3746515 ])"
1923,9706141,,"array([-35.10044385,   2.49837097])"
1924,9707192,,"array([-35.73733099,   2.38309423])"
1925,9710222,1997-10-02,"array([-35.86207369,   2.34862131])"
1926,9802033,,"array([-35.53329016,   2.40761949])"
1927,9803142,,"array([-35.58417439,   2.34829478])"
1928,9806056,,"array([-35.78066097,   2.17961168])"
1929,9807166,,"array([-35.34022473,   2.79165563])"
1930,9902134,,"array([-35.81433475,   2.40450896])"
1931,9906243,1999-06-03,"array([-35.57514897,   1.85919642])"
1932,9907206,1999-07-01,"array([-34.95426271,   2.40822966])"
1933,9910050,,"array([-35.18518701,   2.56244551])"
1934,9803163,,"array([-35.20792328,   2.40636174])"
1935,9803216,1998-03-02,"array([-35.25172195,   2.40428923])"
1936,9803260,1998-03-06,"array([-35.34685812,   2.5991475 ])"
1937,9805073,,"array([-35.09930944,   2.6633233 ])"
1938,9811021,,"array([-35.13721182,   2.50256644])"
1939,9812224,1998-12-02,"array([-35.19293272,   2.40285171])"
1940,9408155,,"array([-35.80113908,   2.3927799 ])"
1941,9706217,1997-06-02,"array([-35.27754807,   2.60668841])"
1942,9811195,,"array([-35.28386817,   2.69263678])"
1943,9905165,,"array([-35.07043421,   2.60966272])"
1944,9908090,,"array([-34.66285332,   2.67631481])"
1945,9910057,,"array([-34.84329028,   3.14803427])"
1946,9308052,,"array([-35.6487632 ,   2.06378929])"
1947,9801090,,"array([-35.41445883,   2.37873561])"
1948,9806146,,"array([-34.89281505,   2.24281298])"
1949,9807127,,"array([-35.06909748,   2.34426311])"
1950,9808069,,"array([-34.88512767,   2.3400787 ])"
1951,9801142,,"array([-35.4100996 ,   2.71312666])"
1952,9912015,,"array([-34.69961991,   2.82030372])"
1953,9710033,,"array([-35.30875978,   2.29287641])"
1954,9904097,,"array([-35.49031567,   2.182042  ])"
1955,9907170,,"array([-35.26869684,   2.3636779 ])"
1956,1025,2000-01-04,"array([-35.62946531,   2.51433997])"
1957,9203079,,"array([-34.86152244,   1.20611236])"
1958,9308005,,"array([-35.83963361,   3.05374769])"
1959,9612181,,"array([-35.60209459,   2.63458936])"
1960,9804131,,"array([-35.7015133 ,   2.51019599])"
1961,9807056,,"array([-35.34653219,   2.74418824])"
1962,9907013,,"array([-35.67808351,   2.1834044 ])"
1963,9908135,,"array([-35.54882364,   2.54570713])"
1964,9910170,,"array([-35.58763649,   2.49142113])"
1965,9912279,1999-12-09,"array([-35.49990287,   2.25494006])"
1966,9202054,,"array([-34.90621573,   0.54126328])"
1967,9201014,,"array([-35.99480643,   3.19679377])"
1968,9202039,,"array([-36.21560138,   3.27235363])"
1969,9203071,,"array([-35.28463275,   2.90296885])"
1970,9206084,,"array([-35.90306284,   1.63127999])"
1971,9207004,,"array([-36.83188153,   2.45956645])"
1972,9207094,,"array([-35.72355386,   2.14261538])"
1973,9208035,,"array([-35.90550601,   2.05317961])"
1974,9209085,,"array([-36.06299064,   2.36435842])"
1975,9211040,,"array([-36.63048468,   2.21102105])"
1976,9212149,,"array([-35.86708104,   1.29352451])"
1977,9302048,,"array([-36.51503342,   2.31646055])"
1978,9303046,,"array([-35.88612435,   1.34089409])"
1979,9304087,,"array([-35.97089389,   1.54746759])"
1980,9305079,,"array([-36.44346814,   2.24250841])"
1981,9306122,,"array([-35.97865003,   2.0236483 ])"
1982,9211119,,"array([-35.89567469,   2.85105144])"
1983,9304034,,"array([-35.96514475,   3.25634973])"
1984,9307151,,"array([-35.90850576,   3.04918499])"
1985,9205051,,"array([-35.05022766,   2.87483022])"
1986,9206016,,"array([-35.0842712 ,   2.78400725])"
1987,9302109,,"array([-34.92566149,   2.69199986])"
1988,9412158,,"array([-35.89191205,   2.52257901])"
1989,9305083,,"array([-35.06070917,   2.7092983 ])"
1990,9503030,,"array([-35.17111155,   2.67353658])"
1991,9407025,,"array([-35.67663463,   2.89572541])"
1992,9311049,,"array([-35.95769549,   3.10359445])"
1993,9407190,,"array([-35.89609875,   2.08673731])"
1994,9604041,,"array([-35.39834598,   2.3066446 ])"
1995,9211072,,"array([-36.12656232,   1.54615752])"
1996,9310026,,"array([-35.55426645,   2.02748952])"
1997,9404025,,"array([-35.78144394,   2.23982353])"
1998,9512046,,"array([-35.57991309,   2.70592483])"
1999,9607026,,"array([-35.28283154,   2.55013797])"
2000,9607078,,"array([-35.587401  ,   2.81950412])"
2001,9608014,,"array([-36.02934034,   3.1816225 ])"
2002,9608145,,"array([-35.55700643,   2.9418433 ])"
2003,9608154,,"array([-35.48288843,   2.74995525])"
2004,9310003,,"array([-36.36244385,   1.92651616])"
2005,9510016,,"array([-35.65893598,   2.58565579])"
2006,9612214,1996-11-30,"array([-34.39710214,   1.0502309 ])"
2007,9702173,,"array([-35.72830686,   2.34437923])"
2008,9702184,,"array([-35.30640832,   1.67804231])"
2009,9707174,,"array([-35.81505651,   2.12139214])"
2010,9710063,,"array([-35.17911906,   2.4160044 ])"
2011,9511173,,"array([-35.36098517,   2.13183263])"
2012,9611023,,"array([-34.85640322,   1.68741368])"
2013,9701137,,"array([-35.31720076,   2.35922174])"
2014,9702093,,"array([-35.4539887 ,   2.50247098])"
2015,9705130,,"array([-35.35286018,   2.2991376 ])"
2016,9706186,,"array([-35.3845086 ,   2.34833576])"
2017,9710049,,"array([-35.38982893,   2.38856979])"
2018,9710246,1997-10-05,"array([-35.30063044,   2.1819849 ])"
2019,9711112,,"array([-35.23063587,   1.88639776])"
2020,9804066,,"array([-35.9358609 ,   2.94655877])"
2021,9602014,,"array([-34.98422515,   2.59115175])"
2022,9701163,,"array([-34.92953576,   2.73657804])"
2023,9707087,,"array([-35.03831088,   2.64402049])"
2024,9707203,1997-07-01,"array([-35.13185142,   2.59793896])"
2025,9608015,,"array([-35.06255225,   2.56839022])"
2026,9610105,,"array([-35.21985816,   2.67396978])"
2027,9610155,,"array([-34.82333491,   2.56568681])"
2028,9612076,,"array([-35.06943511,   2.72930912])"
2029,9701054,,"array([-35.32970838,   2.57179881])"
2030,9702168,,"array([-35.06038116,   2.65623582])"
2031,9703156,,"array([-34.92984039,   2.61296228])"
2032,9704095,,"array([-35.17664689,   2.64398807])"
2033,9706097,,"array([-34.98179   ,   2.34277221])"
2034,9708025,,"array([-35.07476737,   2.68052212])"
2035,9708065,,"array([-35.1795293 ,   2.74158318])"
2036,9708103,,"array([-34.96869022,   2.70954833])"
2037,9709113,,"array([-34.89064183,   2.56477839])"
2038,9711067,,"array([-35.26638185,   2.5200775 ])"
2039,9712189,,"array([-35.13078237,   1.95444598])"
2040,9712215,1997-12-01,"array([-34.96303993,   2.5254285 ])"
2041,9801081,,"array([-35.19189012,   2.65287241])"
2042,9802147,,"array([-35.00965709,   2.50888257])"
2043,9803072,,"array([-35.38168795,   2.64213466])"
2044,9806030,,"array([-35.61992529,   2.74496116])"
2045,9202085,,"array([-35.8622431 ,   2.54258232])"
2046,9311092,,"array([-36.17058435,   2.00181015])"
2047,9402113,,"array([-35.80372194,   1.93105415])"
2048,9503014,,"array([-36.09172546,   2.10389016])"
2049,9510008,,"array([-36.7622035 ,   2.07241877])"
2050,9704151,,"array([-35.44689106,   2.51471949])"
2051,9808080,,"array([-35.66523375,   2.44914995])"
2052,9902105,,"array([-35.52826102,   1.93953866])"
2053,9902120,,"array([-35.57849479,   2.44698792])"
2054,9611165,,"array([-35.14327817,   2.38003511])"
2055,9712223,1997-12-01,"array([-35.41648723,   2.24003146])"
2056,9810254,1998-10-05,"array([-35.33533886,   2.47566899])"
2057,9710006,,"array([-36.26227397,   0.2193449 ])"
2058,9712048,,"array([-35.59414276,   2.5113859 ])"
2059,9809072,,"array([-34.77778642,   1.13117662])"
2060,9807076,,"array([-35.04241327,   2.40040126])"
2061,9812031,,"array([-35.47568836,   2.19008366])"
2062,9907026,,"array([-35.37190378,   2.5964073 ])"
2063,9707214,1997-07-01,"array([-35.67486744,   2.24745605])"
2064,9711090,,"array([-35.66157108,   2.68600699])"
2065,9711124,,"array([-35.56165065,   2.53623234])"
2066,9901146,,"array([-35.4550176 ,   1.87213793])"
2067,9906242,1999-06-03,"array([-35.58014034,   2.464404  ])"
2068,9907131,,"array([-35.89098396,   2.48842839])"
2069,9609122,,"array([-35.3338292 ,   2.59690767])"
2070,9806016,,"array([-35.5197652 ,   2.20518914])"
2071,9908107,,"array([-35.35689013,   2.48396952])"
2072,9912086,,"array([-35.47454745,   2.11977839])"
2073,1026,2000-01-04,"array([-35.77676609,   0.94077184])"
2074,9310144,,"array([-36.01510003,   1.3567325 ])"
2075,9312059,,"array([-35.30354032,   1.39745285])"
2076,9405110,,"array([-35.39392916,   1.3446328 ])"
2077,9411163,,"array([-35.39569598,   1.27076084])"
2078,9910178,,"array([-35.61961322,   1.21652868])"
2079,9201036,,"array([-36.34149554,   1.81722018])"
2080,9206063,,"array([-36.73783698,   2.04957083])"
2081,209014,,"array([-34.76871676,   1.15315232])"
2082,9201021,,"array([-34.31551197,   1.68557093])"
2083,9203056,,"array([-34.63661075,   1.50029663])"
2084,9203077,,"array([-36.58889465,   1.49592233])"
2085,9205030,,"array([-34.43945811,   1.2508831 ])"
2086,9205071,,"array([-34.51258661,   1.1700348 ])"
2087,9207001,,"array([-34.84070821,   0.93214144])"
2088,9209118,,"array([-34.26418288,   1.52357807])"
2089,9210010,,"array([-36.69184033,   1.91746518])"
2090,9210017,,"array([-34.37553822,   1.60273792])"
2091,9211054,,"array([-34.72205771,   1.11678444])"
2092,9301021,,"array([-34.29966422,   1.51283991])"
2093,9304012,,"array([-35.07424078,   1.08850866])"
2094,9307025,,"array([-34.64002977,   0.90431208])"
2095,9212003,,"array([-35.36670437,   0.09547652])"
2096,9302026,,"array([-34.79269795,   1.28276214])"
2097,9308002,,"array([-35.3759534 ,   0.36231172])"
2098,9312003,,"array([-35.03003116,   1.1605664 ])"
2099,9403121,,"array([-34.95289737,   1.19597539])"
2100,9201017,,"array([-35.66721845,   1.98958227])"
2101,9201041,,"array([-36.07947602,   1.44809993])"
2102,9202021,,"array([-36.08599135,   1.47613306])"
2103,9204044,,"array([-35.90930745,   0.67240031])"
2104,9204065,,"array([-35.81279375,   0.46993933])"
2105,9205018,,"array([-36.12931675,   0.68490967])"
2106,9205088,,"array([-36.13916241,   1.1288939 ])"
2107,9206061,,"array([-36.03758289,   0.71374021])"
2108,9206097,,"array([-35.78737425,   0.63500631])"
2109,9207067,,"array([-36.81572697,   1.88674053])"
2110,9208047,,"array([-35.62074776,   0.5656864 ])"
2111,9209007,,"array([-36.02343038,   0.86738336])"
2112,9209037,,"array([-36.73780275,   1.73727158])"
2113,9210026,,"array([-34.83593962,   0.63209089])"
2114,9210115,,"array([-36.20732594,   1.09612604])"
2115,9211096,,"array([-36.32065254,   0.74215336])"
2116,9211107,,"array([-36.68718408,   1.57791256])"
2117,9212072,,"array([-36.26585171,   1.39096424])"
2118,9301103,,"array([-36.02378401,   0.61400904])"
2119,9301122,,"array([-35.92101615,   0.6241512 ])"
2120,9302020,,"array([-35.93120512,   1.46376669])"
2121,9303027,,"array([-35.77644309,   0.53130585])"
2122,9303136,,"array([-36.22506879,   0.89805896])"
2123,9303167,,"array([-35.95603381,   0.48879847])"
2124,9304057,,"array([-35.45590292,   1.08082874])"
2125,9304061,,"array([-36.05967078,   1.70888873])"
2126,9305026,,"array([-35.95924087,   1.64178273])"
2127,9305087,,"array([-36.07265456,   0.95276478])"
2128,9306101,,"array([-35.62265417,   0.51932698])"
2129,9306147,,"array([-36.10001446,   0.93934407])"
2130,9307088,,"array([-35.98683637,   1.6946826 ])"
2131,9308001,,"array([-36.22328844,   1.54329752])"
2132,9308076,,"array([-34.92491427,   0.32245147])"
2133,9309011,,"array([-36.32784544,   0.68834743])"
2134,9309027,,"array([-36.14170796,   1.2517026 ])"
2135,9309085,,"array([-36.09268488,   1.27584381])"
2136,9310080,,"array([-35.70512668,   0.86229013])"
2137,9310126,,"array([-35.90051567,   1.81728248])"
2138,9310166,,"array([-36.262118  ,   0.84320734])"
2139,9311157,,"array([-36.39745485,   1.86732621])"
2140,9312185,,"array([-36.79220228,   1.77076381])"
2141,9312206,1993-12-01,"array([-35.4273135 ,   0.84418484])"
2142,9401148,,"array([-35.46148797,   0.53727963])"
2143,9401161,,"array([-35.83247876,   0.68305579])"
2144,9403143,,"array([-36.04797009,   0.73380038])"
2145,9404170,,"array([-36.53394673,   1.2376938 ])"
2146,9405109,,"array([-35.49672385,   0.97595561])"
2147,9405112,,"array([-36.15445695,   0.81194121])"
2148,9502010,,"array([-35.94976594,   1.24565065])"
2149,9710176,,"array([-35.89790285,   0.89731482])"
2150,9807155,,"array([-35.96627351,   1.05811797])"
2151,1027,2000-01-04,"array([-35.32682672,   1.59886125])"
2152,9802085,,"array([-35.49194378,   1.6169392 ])"
2153,9908038,,"array([-35.44503707,   1.69565636])"
2154,9910004,,"array([-35.36633991,   1.51085092])"
2155,9910091,,"array([-35.54674063,   1.46737801])"
2156,9911041,,"array([-35.38333209,   1.47580095])"
2157,9911098,,"array([-35.30928731,   1.32954495])"
2158,9912072,,"array([-35.29232252,   1.40502689])"
2159,9912075,,"array([-35.27512946,   1.28338135])"
2160,9912094,,"array([-35.20280177,   1.31134286])"
2161,9912167,,"array([-35.25587141,   1.32284652])"
2162,9604171,,"array([-35.45146306,   2.26942689])"
2163,9610041,,"array([-35.3487706 ,   2.14922662])"
2164,9712168,,"array([-35.37932317,   1.91100646])"
2165,9611103,,"array([-35.44772343,   1.89581402])"
2166,9704017,,"array([-35.75599389,   1.61740556])"
2167,9704098,,"array([-35.46632364,   1.94018342])"
2168,9708123,,"array([-35.53404867,   1.96611148])"
2169,9709098,,"array([-35.51245089,   2.04253165])"
2170,9711073,,"array([-35.57642281,   1.67709556])"
2171,9712179,,"array([-35.34177261,   1.97073376])"
2172,9801084,,"array([-35.50464629,   1.95238793])"
2173,9801085,,"array([-35.24565744,   1.60542375])"
2174,9510083,,"array([-35.72572269,   1.1984779 ])"
2175,9602115,,"array([-35.58431104,   1.33457696])"
2176,9902037,,"array([-35.44345771,   0.85965182])"
2177,9810179,,"array([-35.26816397,   1.53410371])"
2178,9901080,,"array([-35.31336499,   1.45613154])"
2179,9902051,,"array([-35.1625527 ,   1.96220798])"
2180,9410223,1994-10-05,"array([-34.87711849,   0.47598915])"
2181,9411030,,"array([-34.96109982,   0.46881313])"
2182,9502025,,"array([-34.76149533,   0.69097365])"
2183,9601092,,"array([-34.75923556,   0.52339318])"
2184,9712095,,"array([-35.46309883,   0.56655267])"
2185,9812208,1998-12-01,"array([-34.85208828,   1.07790074])"
2186,9902022,,"array([-35.04589232,   1.85904672])"
2187,9701139,,"array([-35.3794996,   2.0953041])"
2188,9706187,,"array([-35.43896321,   1.64309863])"
2189,9707162,,"array([-35.30864434,   1.51314261])"
2190,9708029,,"array([-35.75019818,   1.63560097])"
2191,9801051,,"array([-35.42639645,   1.54907708])"
2192,9801184,,"array([-35.48632045,   1.27794719])"
2193,9802082,,"array([-35.72120261,   1.48299716])"
2194,9802164,,"array([-35.47778317,   1.81640642])"
2195,9803088,,"array([-35.45874879,   1.88643365])"
2196,9805212,1998-05-03,"array([-36.03581648,   1.70138669])"
2197,9806096,,"array([-35.4096324 ,   1.74280386])"
2198,9810004,,"array([-35.46299144,   1.82012464])"
2199,9810035,,"array([-35.88000138,   1.96650875])"
2200,9810237,1998-10-03,"array([-35.36175633,   1.86121651])"
2201,9811220,1998-11-02,"array([-35.5661681 ,   1.47556783])"
2202,9812008,,"array([-35.28735113,   1.98158569])"
2203,9812177,,"array([-35.67152286,   1.94985998])"
2204,9902087,,"array([-35.18010699,   1.63408297])"
2205,9902113,,"array([-35.59252259,   1.61022641])"
2206,9902200,,"array([-35.1127586 ,   1.88574244])"
2207,9903037,,"array([-35.58575554,   1.58740622])"
2208,9903050,,"array([-35.38832049,   1.96644988])"
2209,9903165,,"array([-35.11806059,   1.72618946])"
2210,9903217,1999-03-01,"array([-35.4544178 ,   1.70453584])"
2211,9904122,,"array([-35.57659317,   1.88393621])"
2212,9209003,,"array([-36.17506664,   1.00690936])"
2213,9307087,,"array([-36.1372995 ,   0.85432137])"
2214,9508111,,"array([-36.41424349,   1.42603066])"
2215,9610248,1996-10-04,"array([-35.97427985,   1.34808644])"
2216,9908152,,"array([-35.22827572,   1.42298133])"
2217,9911137,,"array([-34.98933871,   1.67550514])"
2218,9912036,,"array([-35.49016258,   1.20770319])"
2219,9812063,,"array([-35.42898598,   0.82300658])"
2220,9909215,1999-09-01,"array([-35.13161904,   1.74745452])"
2221,9910138,,"array([-35.41157009,   1.55748625])"
