# index, name, _pos
1798,1002,"array([2.15049721, 1.07394839])"
1799,9676,"array([2.13970861, 1.05998118])"
1800,458,"array([2.06174251, 1.10831233])"
1801,460,"array([2.1131071 , 1.06087336])"
1802,8873,"array([2.11378835, 1.03411614])"
1803,494,"array([2.13310629, 1.04900788])"
1804,5443,"array([2.11940262, 1.06708994])"
1805,461,"array([2.13411015, 1.13264996])"
1806,462,"array([2.06342176, 1.12665532])"
1807,3235,"array([2.07766839, 1.09868373])"
1808,463,"array([2.04110393, 1.05211891])"
1809,9775,"array([2.04648217, 1.05508963])"
1810,464,"array([2.04731707, 1.10143913])"
1811,465,"array([2.09601139, 1.09536572])"
1812,9647,"array([2.1174615 , 1.08328253])"
1813,466,"array([2.15325704, 1.06662164])"
1814,649,"array([2.14996487, 1.07263827])"
1815,11815,"array([2.14264163, 1.07889671])"
1816,7211,"array([2.13613006, 1.0728023 ])"
1817,467,"array([2.07359662, 1.09825653])"
1818,469,"array([2.14366391, 1.06444258])"
1819,7414,"array([2.12798847, 1.07295553])"
1820,1230,"array([2.14023679, 1.0719821 ])"
1821,5722,"array([2.12995715, 1.06054859])"
1822,470,"array([2.07309532, 1.11569506])"
1823,471,"array([2.08581489, 1.04502259])"
1824,473,"array([2.04279151, 1.06842587])"
1825,474,"array([2.04733174, 1.07841842])"
1826,478,"array([2.13508267, 1.10773936])"
1827,479,"array([2.04944059, 1.05903436])"
1828,480,"array([2.11102647, 1.03533274])"
1829,481,"array([2.0506912 , 1.06396212])"
1830,486,"array([2.05161283, 1.08171497])"
1831,487,"array([2.10979408, 1.08690962])"
1832,488,"array([2.04080437, 1.1063879 ])"
1833,6310,"array([2.07347305, 1.09205791])"
1834,491,"array([2.04700108, 1.06397559])"
1835,492,"array([2.10846057, 1.14093706])"
1836,493,"array([2.16859567, 1.04444419])"
1837,3687,"array([2.1313774 , 1.05799238])"
1838,2777,"array([2.16525994, 1.03847355])"
1839,372,"array([2.15561638, 1.01620918])"
1840,9513,"array([2.14501293, 1.02695457])"
1841,5317,"array([2.1467184 , 1.00702742])"
1842,10224,"array([2.15518359, 1.01184436])"
1843,8112,"array([2.14359198, 1.02598387])"
1844,2014,"array([2.11671104, 1.05613517])"
1845,5818,"array([2.15264538, 1.02677064])"
1846,12022,"array([2.09394594, 1.05577084])"
1847,5119,"array([2.15150625, 1.02736748])"
1848,7110,"array([2.15350231, 1.01276837])"
1849,6120,"array([2.15595173, 1.03098449])"
1850,11169,"array([2.12724544, 1.07175186])"
1851,11998,"array([2.14054131, 1.0453888 ])"
1852,240,"array([2.15889425, 1.01776287])"
1853,11287,"array([2.1248227 , 1.05525863])"
1854,5043,"array([2.12603833, 1.06637853])"
1855,11126,"array([2.14292743, 1.04315173])"
1856,4942,"array([2.15665923, 1.01801764])"
1857,4106,"array([2.15432611, 1.01459975])"
1858,11574,"array([2.14081253, 1.03803721])"
1859,8329,"array([2.11524545, 1.06472258])"
1860,9264,"array([2.15749238, 1.01447578])"
1861,9678,"array([2.157598  , 1.01626265])"
1862,10182,"array([2.13677456, 1.05327271])"
1863,12482,"array([2.11034361, 1.08627024])"
1864,2372,"array([2.13707676, 1.0382141 ])"
1865,11471,"array([2.14322803, 1.03911248])"
1866,9796,"array([2.12039981, 1.08748182])"
1867,2099,"array([2.15327422, 1.03414832])"
1868,2183,"array([2.15545848, 1.050173  ])"
1869,11619,"array([2.1270588 , 1.06441413])"
1870,12351,"array([2.12607638, 1.07026982])"
1871,12594,"array([2.12519624, 1.07170765])"
1872,1439,"array([2.14711475, 1.02756418])"
1873,495,"array([2.16368859, 1.08945924])"
1874,497,"array([2.12191396, 1.13316224])"
1875,498,"array([2.03611094, 1.08681216])"
1876,661,"array([2.03254032, 1.08440856])"
1877,7680,"array([2.01350035, 1.08919369])"
1878,6728,"array([2.0148033 , 1.09111158])"
1879,8492,"array([2.00523112, 1.09384614])"
1880,11449,"array([2.01426829, 1.08704485])"
1881,499,"array([2.17118044, 1.07853689])"
1882,1398,"array([2.14636819, 1.06487699])"
1883,9008,"array([2.17529935, 1.07620171])"
1884,500,"array([2.1543089 , 1.03333113])"
1885,501,"array([2.04424314, 1.12056608])"
1886,503,"array([2.07368592, 1.14557314])"
1887,504,"array([2.06604598, 1.08038429])"
1888,505,"array([2.06052245, 1.14315102])"
1889,506,"array([2.04860368, 1.09847872])"
1890,507,"array([2.15449072, 1.06444233])"
1891,508,"array([2.17416187, 1.07949957])"
1892,510,"array([2.11809815, 1.10902547])"
1893,511,"array([2.1290125 , 1.06981779])"
1894,11065,"array([2.11499914, 1.06803583])"
1895,2061,"array([2.15792346, 1.06496039])"
1896,7012,"array([2.14341347, 1.08290344])"
1897,7017,"array([2.10859188, 1.06957063])"
1898,9171,"array([2.15905499, 1.0803649 ])"
1899,1812,"array([2.13378011, 1.05685418])"
1900,9174,"array([2.10891446, 1.07499459])"
1901,11884,"array([2.11213379, 1.07012529])"
1902,3676,"array([2.11596069, 1.08221179])"
1903,7959,"array([2.12573267, 1.06702609])"
1904,2042,"array([2.15645502, 1.05887546])"
1905,1854,"array([2.12725515, 1.07495289])"
1906,10382,"array([2.14722193, 1.06137194])"
1907,9232,"array([2.11121146, 1.0836527 ])"
1908,9812,"array([2.11041965, 1.06818217])"
1909,12024,"array([2.13009989, 1.05890203])"
1910,11806,"array([2.14862951, 1.08356866])"
1911,1727,"array([2.14443018, 1.07770616])"
1912,5406,"array([2.13694512, 1.05606122])"
1913,1334,"array([2.14073295, 1.04667623])"
1914,6347,"array([2.1032652 , 1.08332687])"
1915,2523,"array([2.15715918, 1.05718491])"
1916,2728,"array([2.11925821, 1.07051177])"
1917,5359,"array([2.10158522, 1.07067511])"
1918,1744,"array([2.109054  , 1.04449976])"
1919,4161,"array([2.10659448, 1.03482938])"
1920,926,"array([2.13413729, 1.07267061])"
1921,2960,"array([2.11527578, 1.05589218])"
1922,10846,"array([2.1396545 , 1.05531639])"
1923,9885,"array([2.11915989, 1.06287796])"
1924,11854,"array([2.09653769, 1.05919949])"
1925,3181,"array([2.12045094, 1.07464065])"
1926,5550,"array([2.144637  , 1.05931988])"
1927,9926,"array([2.15428797, 1.07015262])"
1928,512,"array([2.08796186, 1.05998754])"
1929,9253,"array([2.09448254, 1.07825055])"
1930,513,"array([2.14160024, 1.04492637])"
1931,4724,"array([2.14276758, 1.05307236])"
1932,514,"array([2.03581829, 1.11148893])"
1933,516,"array([2.10251705, 1.05812364])"
1934,5173,"array([2.11478841, 1.06092614])"
1935,517,"array([2.06325113, 1.08146945])"
1936,4785,"array([2.15321707, 1.08205756])"
1937,7376,"array([2.14097865, 1.07317486])"
1938,7717,"array([2.14077879, 1.06506449])"
1939,10440,"array([2.16560394, 1.0814299 ])"
1940,11384,"array([2.14359087, 1.07780616])"
1941,7852,"array([2.14815716, 1.08444629])"
1942,11121,"array([2.14664667, 1.07444534])"
1943,6600,"array([2.14619657, 1.07164789])"
1944,4957,"array([2.13818052, 1.06581736])"
1945,520,"array([2.08887764, 1.07840991])"
1946,5878,"array([2.08780498, 1.06125081])"
1947,521,"array([2.12031252, 1.10135635])"
1948,522,"array([2.1107478 , 1.05309695])"
1949,523,"array([2.09551015, 1.08303416])"
1950,6466,"array([2.1004322 , 1.06783486])"
1951,7508,"array([2.11151867, 1.09417951])"
1952,524,"array([2.12785981, 1.12865572])"
1953,525,"array([2.04338702, 1.11468642])"
1954,526,"array([2.06495629, 1.10637259])"
1955,527,"array([2.10169278, 1.04152724])"
1956,10534,"array([2.09660293, 1.04644857])"
1957,10405,"array([2.1031204 , 1.03569965])"
1958,7115,"array([2.09867754, 1.03220281])"
1959,6530,"array([2.09327628, 1.02327278])"
1960,6253,"array([2.12214817, 1.09422199])"
1961,10298,"array([2.10085361, 1.12898747])"
1962,530,"array([2.09441694, 1.03961063])"
1963,532,"array([2.05967494, 1.08341279])"
1964,533,"array([2.15375954, 1.0520459 ])"
1965,33,"array([2.16595077, 1.05234374])"
1966,10724,"array([2.17845429, 1.02653377])"
1967,5885,"array([2.16233251, 1.05679449])"
1968,1227,"array([2.13476316, 1.06639767])"
1969,898,"array([2.15544048, 1.0656112 ])"
1970,10136,"array([2.13872979, 1.05691167])"
1971,1996,"array([2.17937112, 1.02493067])"
1972,8712,"array([2.180532  , 1.02770199])"
1973,4892,"array([2.17079851, 1.06197576])"
1974,534,"array([2.09632802, 1.06982984])"
1975,535,"array([2.04558186, 1.07948987])"
1976,536,"array([2.10415322, 1.08556731])"
1977,3651,"array([2.09725112, 1.07484105])"
1978,537,"array([2.13033258, 1.089799  ])"
1979,11984,"array([2.12919581, 1.09898111])"
1980,538,"array([2.08200022, 1.08778588])"
1981,540,"array([2.13901074, 1.05586145])"
1982,541,"array([2.09039798, 1.07187166])"
1983,542,"array([2.18647553, 1.04540759])"
1984,543,"array([2.05549278, 1.05678598])"
1985,544,"array([2.06125743, 1.06664596])"
1986,11319,"array([2.09962211, 1.07345276])"
1987,10918,"array([2.10064121, 1.07520756])"
1988,11426,"array([2.08025979, 1.0701039 ])"
1989,7719,"array([2.10852941, 1.07681465])"
1990,12499,"array([2.1078937 , 1.07820943])"
1991,6335,"array([2.11812515, 1.06641858])"
1992,8549,"array([2.11179239, 1.10518937])"
1993,885,"array([2.10787042, 1.0737994 ])"
1994,8271,"array([2.11705849, 1.06524004])"
1995,6372,"array([2.11401275, 1.05344347])"
1996,3028,"array([2.11607547, 1.1014065 ])"
1997,12000,"array([2.09888959, 1.07311709])"
1998,8045,"array([2.12684135, 1.06675186])"
1999,3185,"array([2.10522648, 1.07334111])"
2000,749,"array([2.11078995, 1.07248571])"
2001,548,"array([2.0657745 , 1.10298969])"
2002,549,"array([2.07618141, 1.10626159])"
2003,550,"array([2.17492742, 1.07079832])"
2004,552,"array([2.04197019, 1.06583088])"
2005,553,"array([2.12135317, 1.08772136])"
2006,1265,"array([2.1095909 , 1.08779035])"
2007,555,"array([2.06732375, 1.1011433 ])"
2008,556,"array([2.0716056 , 1.09746011])"
2009,557,"array([2.10179491, 1.09089604])"
2010,558,"array([2.17887048, 1.03393612])"
2011,560,"array([2.15624432, 1.05515587])"
2012,4102,"array([2.15707093, 1.07246137])"
2013,1488,"array([2.15858956, 1.09301307])"
2014,9327,"array([2.16147585, 1.09723224])"
2015,11167,"array([2.14194041, 1.06662421])"
2016,640,"array([2.11096572, 1.08779177])"
2017,2361,"array([2.15327751, 1.05970258])"
2018,253,"array([2.10438376, 1.10942527])"
2019,10015,"array([2.14713059, 1.11515232])"
2020,11537,"array([2.10262371, 1.05674625])"
2021,12158,"array([2.11202448, 1.08444178])"
2022,11745,"array([2.12383854, 1.08762133])"
2023,562,"array([2.10481734, 1.04964586])"
2024,563,"array([2.11415631, 1.06570863])"
2025,564,"array([2.12919492, 1.11104802])"
2026,565,"array([2.05276881, 1.0957617 ])"
2027,566,"array([2.10139863, 1.02630043])"
2028,6607,"array([2.0969562 , 1.02653754])"
2029,568,"array([2.09169133, 1.07890522])"
2030,569,"array([2.09402497, 1.04867072])"
2031,11829,"array([2.08362377, 1.05359794])"
2032,5047,"array([2.08696648, 1.05582921])"
2033,570,"array([2.07228472, 1.0730736 ])"
2034,573,"array([2.15905064, 1.07052803])"
2035,2837,"array([2.1766199 , 1.06858542])"
2036,3599,"array([2.1714368 , 1.07022541])"
2037,9237,"array([2.11582418, 1.06951745])"
2038,8887,"array([2.09704122, 1.11845507])"
2039,2477,"array([2.13653782, 1.05826004])"
2040,9710,"array([2.10918887, 1.0618034 ])"
2041,6479,"array([2.11973209, 1.07231676])"
2042,8082,"array([2.11863404, 1.0893594 ])"
2043,9741,"array([2.1152504 , 1.06554429])"
2044,2213,"array([2.10363022, 1.09051542])"
2045,10039,"array([2.10221564, 1.0737538 ])"
2046,576,"array([2.04269365, 1.11194298])"
2047,577,"array([2.16292485, 1.05358665])"
2048,4307,"array([2.14302019, 1.07365976])"
2049,581,"array([2.04103063, 1.07362221])"
2050,582,"array([2.13877408, 1.12358844])"
2051,12435,"array([2.14849696, 1.11458366])"
2052,583,"array([2.05631873, 1.03514197])"
2053,7240,"array([2.08486725, 1.06178469])"
2054,584,"array([2.10792582, 1.11752207])"
2055,585,"array([2.08653295, 1.07790644])"
2056,587,"array([2.06282546, 1.10408545])"
2057,589,"array([2.08629443, 1.07215767])"
2058,590,"array([2.15282123, 1.03312413])"
2059,1737,"array([2.12040949, 1.11564853])"
2060,3722,"array([2.11878943, 1.07198162])"
2061,9932,"array([2.11039783, 1.06129165])"
2062,12429,"array([2.11643115, 1.11689598])"
2063,9688,"array([2.11003241, 1.07286872])"
2064,2771,"array([2.103136  , 1.12613502])"
2065,6699,"array([2.12673867, 1.10802486])"
2066,593,"array([2.04961091, 1.06241789])"
2067,595,"array([2.06215065, 1.11050817])"
2068,597,"array([2.07711906, 1.11297066])"
2069,598,"array([2.06971154, 1.10663148])"
2070,599,"array([2.05153622, 1.12721991])"
2071,6689,"array([2.06909696, 1.10299914])"
2072,600,"array([2.15064595, 1.07625127])"
2073,601,"array([2.08225466, 1.07500715])"
2074,2422,"array([2.1004468 , 1.05475541])"
2075,603,"array([2.10803856, 1.10813797])"
2076,606,"array([2.08665461, 1.07339352])"
2077,607,"array([2.06329215, 1.06746535])"
2078,608,"array([2.05639716, 1.09707627])"
2079,609,"array([2.17401684, 1.08256672])"
2080,610,"array([2.11927284, 1.05460693])"
2081,611,"array([2.05494448, 1.05840252])"
2082,612,"array([2.09703861, 1.05827397])"
2083,613,"array([2.14900007, 1.09809746])"
2084,7219,"array([2.13419733, 1.08165871])"
2085,3786,"array([2.18293938, 1.1121654 ])"
2086,11983,"array([2.17414333, 1.12471352])"
2087,616,"array([2.07262835, 1.0787153 ])"
2088,617,"array([2.11868387, 1.05932666])"
2089,5163,"array([2.13893748, 1.06553814])"
2090,2921,"array([2.12658281, 1.06133512])"
2091,10483,"array([2.12329773, 1.06709574])"
2092,620,"array([2.04524184, 1.0663645 ])"
2093,622,"array([2.12906032, 1.07551626])"
2094,624,"array([2.07401345, 1.07207557])"
2095,625,"array([2.17052868, 1.16045598])"
2096,7714,"array([2.16845189, 1.1618081 ])"
2097,4108,"array([2.17081836, 1.16582247])"
2098,1132,"array([2.17318496, 1.16419343])"
2099,9211,"array([2.15878153, 1.14490661])"
2100,626,"array([2.13439539, 1.06397616])"
2101,4467,"array([2.15722603, 1.02986105])"
2102,6269,"array([2.14867875, 1.05658252])"
2103,10096,"array([2.10718529, 1.05891726])"
2104,11175,"array([2.1292519 , 1.08303276])"
2105,6836,"array([2.10453264, 1.05251705])"
2106,7375,"array([2.10118353, 1.08191919])"
2107,1441,"array([2.1166174 , 1.06918975])"
2108,2388,"array([2.11861482, 1.07463329])"
2109,7303,"array([2.11013107, 1.06529607])"
2110,7500,"array([2.13862339, 1.07822243])"
2111,10609,"array([2.15087153, 1.06514055])"
2112,1186,"array([2.10825942, 1.07885456])"
2113,936,"array([2.10319331, 1.08076625])"
2114,8854,"array([2.10501169, 1.07397683])"
2115,8462,"array([2.14876942, 1.08141944])"
2116,6830,"array([2.11200469, 1.05766833])"
2117,6685,"array([2.10064507, 1.06267506])"
2118,8110,"array([2.13355403, 1.078333  ])"
2119,4727,"array([2.13548185, 1.07465864])"
2120,6874,"array([2.15884936, 1.08309275])"
2121,11007,"array([2.11434652, 1.0691202 ])"
2122,629,"array([2.03715938, 1.09994171])"
2123,4803,"array([2.02802775, 1.1043548 ])"
2124,8534,"array([2.01401728, 1.10845598])"
2125,8342,"array([2.01500202, 1.11085836])"
2126,630,"array([2.11205989, 1.05337444])"
2127,631,"array([2.12424111, 1.05176248])"
2128,2789,"array([2.12745217, 1.05722248])"
2129,632,"array([2.08122891, 1.07467847])"
2130,633,"array([2.03851065, 1.10722828])"
2131,7203,"array([2.01949887, 1.12031155])"
2132,861,"array([2.01780052, 1.11799379])"
2133,634,"array([2.06833774, 1.06246974])"
2134,635,"array([2.09157813, 1.09255126])"
2135,636,"array([2.05490313, 1.06630366])"
2136,638,"array([2.08466549, 1.01956005])"
2137,1467,"array([2.10468676, 1.10170477])"
2138,11687,"array([2.12930229, 1.074679  ])"
2139,6904,"array([2.10218337, 1.10349638])"
2140,2199,"array([2.09739216, 1.08607065])"
2141,11103,"array([2.1062341 , 1.08603828])"
2142,641,"array([2.10557194, 1.11947825])"
2143,642,"array([2.07798458, 1.08351343])"
2144,643,"array([2.13620733, 1.04867812])"
2145,646,"array([2.10573176, 1.03897155])"
2146,1360,"array([2.10968642, 1.06677971])"
2147,647,"array([2.20253835, 1.14330564])"
2148,9274,"array([2.18956919, 1.13186282])"
2149,7562,"array([2.10263118, 1.06624042])"
2150,9560,"array([2.14978927, 1.06965411])"
2151,10032,"array([2.19329197, 1.06480877])"
2152,9046,"array([2.14674594, 1.08119176])"
2153,4661,"array([2.1427672 , 1.07170152])"
2154,1128,"array([2.1565632 , 1.07471753])"
2155,8113,"array([2.18816666, 1.07159933])"
2156,11320,"array([2.17644167, 1.0445089 ])"
2157,8260,"array([2.1762447 , 1.06729844])"
2158,4082,"array([2.15550764, 1.09063318])"
2159,11025,"array([2.12666242, 1.07463297])"
2160,1796,"array([2.18218072, 1.06231807])"
2161,10519,"array([2.14458448, 1.09403234])"
2162,9630,"array([2.15898332, 1.08424763])"
2163,1971,"array([2.15066528, 1.08091443])"
2164,802,"array([2.16959664, 1.06279618])"
2165,4874,"array([2.16805717, 1.07890239])"
2166,6486,"array([2.18743697, 1.08257508])"
2167,1628,"array([2.18962722, 1.07428472])"
2168,7143,"array([2.11781177, 1.06127761])"
2169,9753,"array([2.15776606, 1.07860684])"
2170,713,"array([2.18470361, 1.07868978])"
2171,8103,"array([2.11317034, 1.07845491])"
2172,650,"array([2.12771535, 1.13864546])"
2173,8032,"array([2.12566611, 1.11256695])"
2174,651,"array([2.03638865, 1.02735828])"
2175,7572,"array([2.05201746, 1.03969816])"
2176,653,"array([2.12659371, 1.08953661])"
2177,654,"array([2.08514461, 1.09636305])"
2178,12574,"array([2.09269917, 1.09947682])"
2179,9738,"array([2.11420894, 1.03859994])"
2180,10404,"array([2.13476161, 1.07335715])"
2181,3043,"array([2.11539284, 1.03932006])"
2182,9216,"array([2.11911967, 1.06179947])"
2183,5468,"array([2.19790022, 1.0683564 ])"
2184,12064,"array([2.18834545, 1.06597561])"
2185,1482,"array([2.19015306, 1.06611253])"
2186,12114,"array([2.17863244, 1.06632701])"
2187,12570,"array([2.18875579, 1.06436519])"
2188,9985,"array([2.18628862, 1.06644595])"
2189,5456,"array([2.17208084, 1.06780123])"
2190,2502,"array([2.1819331, 1.0661057])"
2191,3014,"array([2.18710857, 1.0638891 ])"
2192,5254,"array([2.18024554, 1.06647428])"
2193,2934,"array([2.1845311 , 1.06668285])"
2194,6697,"array([2.16672336, 1.06367657])"
2195,1344,"array([2.18794   , 1.06717765])"
2196,1320,"array([2.16958966, 1.06782114])"
2197,9826,"array([2.18358007, 1.06783587])"
2198,12549,"array([2.18437764, 1.06411745])"
2199,657,"array([2.096869  , 1.08904716])"
2200,658,"array([2.05939444, 1.09424323])"
2201,659,"array([2.07530079, 1.09014244])"
2202,9030,"array([2.07378923, 1.10909189])"
2203,5000,"array([2.08307174, 1.08615178])"
2204,660,"array([2.06927746, 1.10060722])"
2205,662,"array([2.09773396, 1.07972339])"
2206,1507,"array([2.11338903, 1.08368501])"
2207,663,"array([2.09487937, 1.12251642])"
2208,664,"array([2.10756723, 1.02485732])"
2209,666,"array([2.05975435, 1.08197407])"
2210,667,"array([2.13070715, 1.02740565])"
2211,668,"array([2.12842851, 1.05695634])"
2212,669,"array([2.07513204, 1.04448265])"
2213,2696,"array([2.06103587, 1.02373827])"
2214,670,"array([2.11332872, 1.04048198])"
2215,671,"array([2.06650995, 1.05670694])"
2216,4893,"array([2.1210336, 1.0636291])"
2217,6790,"array([2.13367523, 1.1014708 ])"
2218,5842,"array([2.12272129, 1.08382287])"
2219,6624,"array([2.11412234, 1.07779647])"
